"epci2018";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s"
"200035533";"FOR_2";108,681368925914;58,5417305907829;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035541";"FOR_2";118,317618768337;63,7323418956991;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035632";"FOR_2";116,070871375894;62,5221208444388;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035665";"FOR_2";111,658653843669;60,1454591163785;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035707";"FOR_2";104,668778162111;56,3803297013101;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035715";"FOR_2";102,009163618266;54,9477158168896;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035723";"FOR_2";100,284375234954;54,0186504411049;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035731";"FOR_2";115,723900658242;62,3352234352839;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035756";"FOR_2";108,389673903453;58,3846076948503;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035764";"FOR_2";107,129292018982;57,7056970641559;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035772";"FOR_2";102,601887720396;55,2669894425759;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035814";"FOR_2";124,965715670516;67,3133705635851;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035848";"FOR_2";134,614169487961;72,510555597052;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035855";"FOR_2";98,180613982302;52,8854495466253;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035863";"FOR_2";111,340004432602;59,9738171122341;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200035970";"FOR_2";82,9001461482241;44,6545536710543;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036069";"FOR_2";122,860368421631;66,1793153647747;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036077";"FOR_2";102,338865708303;55,1253113985509;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036135";"FOR_2";130,605182468178;70,3510958812471;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036150";"FOR_2";133,997243045215;72,1782452667494;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036465";"FOR_2";111,255674732016;59,9283925223404;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036473";"FOR_2";110,119490240019;59,316381401306;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036499";"FOR_2";93,9938145244637;50,6302103246619;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036523";"FOR_2";117,300021202756;63,1842081803914;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036549";"FOR_2";122,403074656738;65,9329919272823;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200036572";"FOR_2";104,224291873261;56,1409050710326;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200037059";"FOR_2";128,343239412296;69,1326896143971;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200037133";"FOR_2";116,550911653357;62,780696797923;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200038958";"FOR_2";91,0359518288338;49,0369436703733;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200038990";"FOR_2";109,767369235369;59,1267097658337;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039022";"FOR_2";105,272154742775;56,7053413346663;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039055";"FOR_2";84,4477274890215;45,4881656398367;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039063";"FOR_2";91,5143487305957;49,2946344118057;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039204";"FOR_2";111,147843381893;59,8703086583764;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039519";"FOR_2";104,396120050964;56,2334611272031;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039642";"FOR_2";127,681533892016;68,7762588233471;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039709";"FOR_2";117,575938708906;63,3328324429488;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039758";"FOR_2";118,726547440646;63,9526132485699;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039808";"FOR_2";103,548607231986;55,7769443607032;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039824";"FOR_2";112,012282114418;60,3359426478249;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039832";"FOR_2";99,3209193826287;53,4996804143158;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039857";"FOR_2";93,100044815569;50,1487770668237;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039865";"FOR_2";96,5815298232574;52,0240953425337;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039907";"FOR_2";93,7491434715333;50,4984171111095;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039915";"FOR_2";99,2897976501482;53,4829165467237;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039931";"FOR_2";107,374296794293;57,8376700388386;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200039949";"FOR_2";110,365231914493;59,4487513101889;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040038";"FOR_2";118,171749618723;63,6537687921159;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040095";"FOR_2";122,062459011775;65,7495177079245;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040111";"FOR_2";97,88770976623;52,7276753128661;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040137";"FOR_2";128,069512311542;68,9852452240099;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040178";"FOR_2";121,019868021263;65,1879211667126;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040202";"FOR_2";104,917713981325;56,5144201512816;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040210";"FOR_2";105,119336036586;56,6230248197441;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040244";"FOR_2";119,564178191313;64,4038069924906;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040251";"FOR_2";112,794488656943;60,7572818813239;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040277";"FOR_2";114,785615730287;61,8298118453069;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040293";"FOR_2";105,084889221595;56,6044698808176;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040350";"FOR_2";109,535158087078;59,0016281385246;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040384";"FOR_2";126,776539344133;68,2887792531882;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040392";"FOR_2";103,516932197745;55,759882454515;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040400";"FOR_2";120,91571955157;65,1318211036157;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040418";"FOR_2";114,466839093332;61,6581013103392;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040426";"FOR_2";120,534688410143;64,9265768869797;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040442";"FOR_2";104,400608909008;56,2358790717031;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040459";"FOR_2";100,832450264018;54,3138736335627;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040475";"FOR_2";118,030540160465;63,5777056531995;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040491";"FOR_2";112,664885633754;60,6874706032524;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040509";"FOR_2";103,904400035443;55,9685938278747;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040558";"FOR_2";136,711587561524;73,6403397082781;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040566";"FOR_2";120,510560215719;64,9135801215582;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040574";"FOR_2";82,1815296741308;44,2674675270332;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040590";"FOR_2";103,507813658933;55,754970710692;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040624";"FOR_2";100,963554118094;54,3844933412513;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040657";"FOR_2";103,184476013717;55,5808033671708;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040681";"FOR_2";110,108317954058;59,3103633969206;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040715";"FOR_2";82,8124275684892;44,6073036454668;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040764";"FOR_2";97,4867532687351;52,5116982094587;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040772";"FOR_2";128,153317689337;69,0303873849654;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040798";"FOR_2";85,7072465827497;46,1666115242388;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040814";"FOR_2";109,278538579636;58,8633988337461;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040830";"FOR_2";112,551611953091;60,6264552023427;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040889";"FOR_2";116,120924501272;62,5490821958652;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040905";"FOR_2";116,914042256942;62,9762988056493;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040947";"FOR_2";107,611869319551;57,9656395970701;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200040954";"FOR_2";107,284264174518;57,7891735446987;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041010";"FOR_2";93,9846427750481;50,6252699186968;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041051";"FOR_2";113,77896713596;61,2875758448669;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041150";"FOR_2";120,532226071023;64,9252505364305;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041168";"FOR_2";112,194513255085;60,4341023089296;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041283";"FOR_2";117,71495345819;63,4077133915527;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041317";"FOR_2";99,4794639961028;53,5850812161307;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041325";"FOR_2";113,65171559665;61,2190312046478;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041333";"FOR_2";124,796481488701;67,2222117755016;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041366";"FOR_2";91,8221839641108;49,4604513083437;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041416";"FOR_2";128,47549689563;69,2039307299123;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041440";"FOR_2";109,292323241992;58,8708240069646;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041465";"FOR_2";121,483970659706;65,4379122359707;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041499";"FOR_2";105,495603182211;56,8257028876326;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041507";"FOR_2";105,170562852895;56,6506183853115;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041515";"FOR_2";110,283110196028;59,4045160602508;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041523";"FOR_2";124,936376504927;67,2975668840343;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041556";"FOR_2";134,309992457761;72,3467092089374;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041572";"FOR_2";117,260910682181;63,1631411145145;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041614";"FOR_2";114,865652632904;61,8729240993817;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041622";"FOR_2";124,64856268196;67,1425346144651;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041630";"FOR_2";119,023346594527;64,1124855089015;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041689";"FOR_2";124,3664108982;66,9905522289487;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041721";"FOR_2";132,847046912923;71,5586867097614;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041762";"FOR_2";113,606660473366;61,1947620505593;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041788";"FOR_2";126,633302606627;68,2116241107693;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041853";"FOR_2";110,509415827622;59,5264166532127;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041861";"FOR_2";110,709403908789;59,6341411738433;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041879";"FOR_2";118,70572066418;63,9413948074612;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041887";"FOR_2";97,9144598478494;52,7420843701583;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041960";"FOR_2";87,7181047998465;47,2497697616161;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200041994";"FOR_2";109,256799749192;58,8516891104715;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042000";"FOR_2";123,715393192062;66,6398784792596;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042174";"FOR_2";103,541672494026;55,7732089314811;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042182";"FOR_2";134,247382148342;72,3129838712606;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042190";"FOR_2";122,399346310942;65,9309836362817;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042372";"FOR_2";101,006948659765;54,4078680152428;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042414";"FOR_2";125,884896548403;67,8084916671311;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042463";"FOR_2";102,622540853993;55,2781143501367;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042497";"FOR_2";89,8867014821848;48,4178945652709;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042604";"FOR_2";114,773230129786;61,823140283337;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042620";"FOR_2";116,240987179058;62,6137545220094;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042646";"FOR_2";113,751630648863;61,2728509175063;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042653";"FOR_2";110,379699765111;59,4565444859787;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042703";"FOR_2";125,353743227195;67,5223834322064;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042729";"FOR_2";131,447406294479;70,8047637069627;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042901";"FOR_2";106,516172391243;57,3754372926633;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042935";"FOR_2";120,090736784061;64,687440255317;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042943";"FOR_2";97,8514923638714;52,7081666387251;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200042992";"FOR_2";120,188000305734;64,7398317087777;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043016";"FOR_2";124,25002931708;66,9278627428386;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043065";"FOR_2";108,300144160062;58,3363820774401;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043081";"FOR_2";116,474246255339;62,7394006206595;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043123";"FOR_2";100,098252841066;53,9183947381488;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043156";"FOR_2";117,003784608718;63,0246389455663;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043172";"FOR_2";106,514099334439;57,3743206308645;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043263";"FOR_2";119,324514137347;64,2747108224826;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043321";"FOR_2";107,189149968419;57,7379398301821;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043354";"FOR_2";127,852915975441;68,8685745887367;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043396";"FOR_2";124,271613679966;66,9394892614367;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043404";"FOR_2";134,488036407078;72,4426134197258;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043438";"FOR_2";102,047939851023;54,968602817061;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043495";"FOR_2";113,031150995328;60,8847611631145;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043602";"FOR_2";110,181326022113;59,3496895361964;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043628";"FOR_2";93,1900372695982;50,1972519254958;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043693";"FOR_2";120,960605667746;65,1559992212308;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043776";"FOR_2";120,690306968311;65,0104015553406;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043974";"FOR_2";110,06544148393;59,2872677846023;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043982";"FOR_2";121,937205613582;65,6820493758167;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200043990";"FOR_2";98,3232956208705;52,9623056823906;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044014";"FOR_2";117,848990499278;63,479913074222;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044030";"FOR_2";125,787175782599;67,7558539169685;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044048";"FOR_2";106,236543826086;57,2248140507158;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044253";"FOR_2";134,014255400695;72,1874090520515;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044394";"FOR_2";119,572989694903;64,4085533503474;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044469";"FOR_2";102,224215130058;55,0635543252825;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044618";"FOR_2";116,667036513965;62,8432480003208;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200044691";"FOR_2";125,762119935296;67,7423574669605;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200046977";"FOR_2";82,514560123494;44,4468559451018;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200048551";"FOR_2";124,217783474773;66,9104933682013;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200049187";"FOR_2";111,37248451214;59,9913126598577;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200049211";"FOR_2";102,968629333943;55,4645365378038;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200049484";"FOR_2";127,463877305594;68,6590170792511;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200054781";"FOR_2";73,1160879373454;39,384324693204;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200054807";"FOR_2";94,0081179603698;50,6379149376936;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200055481";"FOR_2";115,655203105534;62,2982191753759;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200055655";"FOR_2";108,238685299444;58,3032769730761;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200055887";"FOR_2";112,999077493767;60,8674846206305;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200056232";"FOR_2";72,9764045981521;39,3090836055006;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200056380";"FOR_2";81,7730138511431;44,0474185573914;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200057859";"FOR_2";89,0818625167779;47,9843642707276;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200057958";"FOR_2";90,138828698283;48,5537040761861;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200058360";"FOR_2";114,633844937525;61,7480597938813;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200058477";"FOR_2";89,1558387454471;48,024211914272;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200058485";"FOR_2";87,1462868981267;46,9417573591198;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200058519";"FOR_2";67,7080377537076;36,471253023231;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200058782";"FOR_2";80,8790021983173;43,5658549753166;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200059228";"FOR_2";90,9207936159132;48,9749131572988;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200059392";"FOR_2";106,206725846031;57,2087524555001;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200059400";"FOR_2";120,482360360952;64,8983901371411;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200059889";"FOR_2";93,8307312339994;50,542364743137;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200060010";"FOR_2";115,618466947392;62,278431070992;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065563";"FOR_2";114,320656286764;61,5793592539624;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065589";"FOR_2";108,523841656255;58,4568777859998;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065597";"FOR_2";96,4170179855571;51,9354802673204;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065647";"FOR_2";118,597642266332;63,8831778700775;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065787";"FOR_2";123,084713475338;66,300159883235;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065886";"FOR_2";106,808716028357;57,5330172988703;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065894";"FOR_2";110,292866210919;59,4097711835626;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200065928";"FOR_2";102,906480745712;55,4310599084169;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066009";"FOR_2";113,514068950782;61,1448871913844;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066017";"FOR_2";119,840291861721;64,5525369198479;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066025";"FOR_2";112,393603377058;60,5413431396172;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066033";"FOR_2";113,913571163223;61,3600809373068;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066041";"FOR_2";111,210540531176;59,9040807727546;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
"200066058";"FOR_2";105,169635809824;56,6501190292007;53,8654703831435;"Part des femmes peu ou pas

diplômées";"%";"Femmes non diplômées"
