"epci2018";"SEXE";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s";"diffFH";"SUM_DIFF";"SUM_Diff_FH"
"200040681";"Hommes";"EMP_3";34,953905997073;9,56326793636425;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";94,946634830526;170,26404360954;222,659117296059
"200040715";"Femmes";"EMP_3";118,530122413272;32,4294320429623;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";86,7061289502554;83,8927974283662;144,139768730007
"200040715";"Hommes";"EMP_3";31,8239934630166;8,70693467898602;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";86,7061289502554;166,426015541188;144,139768730007
"200040764";"Femmes";"EMP_3";73,931131228478;20,2273021171266;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";52,5965458835573;200,688298979855;233,098387952456
"200040764";"Hommes";"EMP_3";21,3345853449207;5,83706885238495;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";52,5965458835573;189,380785645245;233,098387952456
"200040772";"Femmes";"EMP_3";98,2636121343612;26,8845848390895;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";77,7176077345117;51,119365262328;153,483319307315
"200040772";"Hommes";"EMP_3";20,5460043998495;5,62131582987987;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";77,7176077345117;188,651563236513;153,483319307315
"200040798";"Femmes";"EMP_3";85,9000361383975;23,5019531552112;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";42,0938448903272;438,235416532523;107,002744828705
"200040798";"Hommes";"EMP_3";43,8061912480703;11,9852226017885;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";42,0938448903272;544,800869221001;107,002744828705
"200040814";"Femmes";"EMP_3";109,339161695384;29,914816939714;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";81,3840132826131;106,579841587922;126,630535297525
"200040814";"Hommes";"EMP_3";27,9551484127709;7,64843203773973;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";81,3840132826131;197,567721513327;126,630535297525
"200040830";"Femmes";"EMP_3";90,1303128302215;24,6593422450674;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";54,9937308791191;68,5949453791243;137,037488192513
"200040830";"Hommes";"EMP_3";35,1365819511024;9,61324744635264;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";54,9937308791191;181,379616926071;137,037488192513
"200040889";"Femmes";"EMP_3";109,457801591567;29,9472764054811;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";75,7301336602996;82,5619095004316;211,313032959338
"200040889";"Hommes";"EMP_3";33,7276679312674;9,22777343746475;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";75,7301336602996;219,646910786051;211,313032959338
"200040905";"Femmes";"EMP_3";129,214929011431;35,352758218726;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";103,141201831917;81,222470046377;188,458545626538
"200040905";"Hommes";"EMP_3";26,0737271795136;7,13368168748384;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";103,141201831917;146,450781698615;188,458545626538
"200040947";"Femmes";"EMP_3";124,735610918075;34,1272322616968;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";93,4353777253567;62,9342022075879;184,977536090406
"200040947";"Hommes";"EMP_3";31,3002331927183;8,56363567830481;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";93,4353777253567;165,542350719577;184,977536090406
"200040954";"Femmes";"EMP_3";155,484757112038;42,5400924408119;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";129,41918312306;121,454340614216;273,470538002663
"200040954";"Hommes";"EMP_3";26,0655739889777;7,13145100271753;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";129,41918312306;184,33390331927;273,470538002663
"200041010";"Femmes";"EMP_3";117,322726252741;32,0990926242588;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";91,6867405031685;122,87751581053;188,426781602209
"200041010";"Hommes";"EMP_3";25,6359857495725;7,01391714438173;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";91,6867405031685;222,094472225761;188,426781602209
"200041051";"Femmes";"EMP_3";131,470631423478;35,9699106065854;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";82,9859639076714;168,856516484538;236,460299877503
"200041051";"Hommes";"EMP_3";48,4846675158066;13,265237547358;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";82,9859639076714;147,888180176625;236,460299877503
"200041150";"Femmes";"EMP_3";137,465978856714;37,6102169540487;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";110,574443082711;140,682969054278;278,00404732491
"200041150";"Hommes";"EMP_3";26,8915357740028;7,35743129390599;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";110,574443082711;157,426670700814;278,00404732491
"200041168";"Femmes";"EMP_3";116,027047201626;31,7445993116547;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";63,3910850674494;71,875618298112;152,830305840771
"200041168";"Hommes";"EMP_3";52,6359621341766;14,401017414752;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";63,3910850674494;154,953718582387;152,830305840771
"200041283";"Femmes";"EMP_3";123,911609062409;33,9017882004106;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";104,357614992911;89,0513033406767;208,396089064657
"200041283";"Hommes";"EMP_3";19,5539940694984;5,34990523028671;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";104,357614992911;242,248964744015;208,396089064657
"200041317";"Femmes";"EMP_3";98,6764696005818;26,9975412156766;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";69,6809873417535;73,2538584112039;111,248939608059
"200041317";"Hommes";"EMP_3";28,9954822588283;7,93306378430184;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";69,6809873417535;165,626937125375;111,248939608059
"200041325";"Femmes";"EMP_3";117,978609738141;32,2785400801865;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";99,6639547603611;127,228625767418;180,31065656181
"200041325";"Hommes";"EMP_3";18,3146549777799;5,0108263359535;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";99,6639547603611;242,590727995498;180,31065656181
"200041333";"Femmes";"EMP_3";128,109499707674;35,0503165798024;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";95,6116877370935;83,6561678987524;196,623605434375
"200041333";"Hommes";"EMP_3";32,4978119705805;8,89128909502336;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";95,6116877370935;166,401345883893;196,623605434375
"200041366";"Femmes";"EMP_3";129,594477942129;35,4566014950547;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";105,588021407598;123,908481662102;196,520087260923
"200041366";"Hommes";"EMP_3";24,0064565345306;6,56808358017621;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";105,588021407598;240,708589362774;196,520087260923
"200041416";"Femmes";"EMP_3";122,500507430067;33,5157156682978;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";107,146856535054;68,9718064798244;205,433483722067
"200041416";"Hommes";"EMP_3";15,3536508950132;4,20070584737239;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";107,146856535054;195,920310139707;205,433483722067
"200041440";"Femmes";"EMP_3";103,616593669997;28,3491420959518;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";51,8913559009018;88,1270945178532;132,926623104997
"200041440";"Hommes";"EMP_3";51,7252377690952;14,1518463744632;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";51,8913559009018;148,014089395516;132,926623104997
"200041465";"Femmes";"EMP_3";134,350936750873;36,7579521944619;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";99,3750607138329;84,5329486390757;208,331293457742
"200041465";"Hommes";"EMP_3";34,9758760370401;9,56927886340614;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";99,3750607138329;169,509262464546;208,331293457742
"200041499";"Femmes";"EMP_3";132,956226075941;36,3763641716756;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";108,156617772475;102,02331066401;168,882163989566
"200041499";"Hommes";"EMP_3";24,7996083034658;6,7850871643011;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";108,156617772475;187,142960147592;168,882163989566
"200041507";"Femmes";"EMP_3";101,452502541447;27,7570542387961;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";52,4046186187198;188,233069548216;142,257790189569
"200041507";"Hommes";"EMP_3";49,0478839227272;13,4193316107221;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";52,4046186187198;221,732033276619;142,257790189569
"200041515";"Femmes";"EMP_3";118,780698866806;32,4979888950603;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";99,4590570701212;69,2422898067093;217,405139564649
"200041515";"Hommes";"EMP_3";19,3216417966848;5,28633445108035;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";99,4590570701212;168,354144863582;217,405139564649
"200041523";"Femmes";"EMP_3";126,268658832974;34,5466688754675;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";90,5054094611337;115,163641947297;215,674433667976
"200041523";"Hommes";"EMP_3";35,7632493718403;9,78470148791265;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";90,5054094611337;163,175416618863;215,674433667976
"200041556";"Femmes";"EMP_3";118,991604315478;32,5556918972672;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";83,7950450533448;65,1847923029417;199,148165101363
"200041556";"Hommes";"EMP_3";35,1965592621332;9,62965703146563;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";83,7950450533448;167,396692116891;199,148165101363
"200041572";"Femmes";"EMP_3";92,4573410291868;25,2960091218405;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";49,3433954134903;85,301879675323;100,178587330376
"200041572";"Hommes";"EMP_3";43,1139456156965;11,7958265880577;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";49,3433954134903;154,665974891641;100,178587330376
"200041614";"Femmes";"EMP_3";121,189627363749;33,1570634104447;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";92,2291010617796;64,9392746045726;181,793033783259
"200041614";"Hommes";"EMP_3";28,9605263019694;7,92349995525678;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";92,2291010617796;165,730777643856;181,793033783259
"200041622";"Femmes";"EMP_3";172,081127793896;47,0808021290259;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";128,983853578628;170,10031449032;289,884113566358
"200041622";"Hommes";"EMP_3";43,0972742152683;11,79126535049;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";128,983853578628;189,042735881838;289,884113566358
"200041630";"Femmes";"EMP_3";114,25301890961;31,2592312991454;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";90,3034692455287;160,712570125107;213,118904375516
"200041630";"Hommes";"EMP_3";23,9495496640813;6,55251405699985;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";90,3034692455287;181,988562795116;213,118904375516
"200041689";"Femmes";"EMP_3";127,62632994459;34,9181230016795;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";91,2639877451688;105,66851832072;200,263714959542
"200041689";"Hommes";"EMP_3";36,3623421994212;9,94861121603832;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";91,2639877451688;155,726175746252;200,263714959542
"200041721";"Femmes";"EMP_3";128,952452821235;35,2809456397835;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";104,936026510057;106,728402719226;246,455174121773
"200041721";"Hommes";"EMP_3";24,0164263111785;6,57081127662759;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";104,936026510057;149,440541953005;246,455174121773
"200041762";"Femmes";"EMP_3";106,442833833998;29,1223916418857;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";79,4323580145083;92,624403981355;202,313057359668
"200041762";"Hommes";"EMP_3";27,0104758194897;7,38997287948586;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";79,4323580145083;183,962167151473;202,313057359668
"200041788";"Femmes";"EMP_3";111,697887896976;30,5601562805085;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";69,8433247434414;256,873816766792;161,097568181305
"200041788";"Hommes";"EMP_3";41,8545631535346;11,4512638968088;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";69,8433247434414;220,475166499063;161,097568181305
"200041853";"Femmes";"EMP_3";185,896136679947;50,8605408378162;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";157,985774791752;195,131375146819;244,120424538723
"200041853";"Hommes";"EMP_3";27,9103618881952;7,63617859932595;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";157,985774791752;217,131472055952;244,120424538723
"200041861";"Femmes";"EMP_3";123,537505111221;33,7994346516667;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";80,1454873890253;75,1055726049422;225,929814980364
"200041861";"Hommes";"EMP_3";43,3920177221957;11,8719061558263;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";80,1454873890253;208,386790901183;225,929814980364
"200041879";"Femmes";"EMP_3";112,227857236599;30,7051540611084;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";92,7984288625377;51,1588335403819;189,772659089021
"200041879";"Hommes";"EMP_3";19,4294283740613;5,31582448631365;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";92,7984288625377;203,373866835705;189,772659089021
"200041887";"Femmes";"EMP_3";126,875803345902;34,7127815168903;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";108,005730267714;148,87904864646;199,45780169902
"200041887";"Hommes";"EMP_3";18,8700730781877;5,16278680959415;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";108,005730267714;237,153280581608;199,45780169902
"200041960";"Femmes";"EMP_3";124,107901512953;33,9554931368089;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";96,2720796818021;129,17083257834;189,32112081045
"200041960";"Hommes";"EMP_3";27,8358218311509;7,61578469720908;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";96,2720796818021;222,721279266202;189,32112081045
"200041994";"Femmes";"EMP_3";110,552300840033;30,2467276190338;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";84,5067221869136;90,5922095131894;173,485675257674
"200041994";"Hommes";"EMP_3";26,0455786531194;7,12598034789838;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";84,5067221869136;212,388828810045;173,485675257674
"200042000";"Femmes";"EMP_3";138,809278348438;37,9777390547035;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";108,801086491235;83,4846900201653;215,211016705518
"200042000";"Hommes";"EMP_3";30,0081918572033;8,21013763212299;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";108,801086491235;163,990742128946;215,211016705518
"200042174";"Femmes";"EMP_3";113,016009367422;30,9207897615164;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";85,3928847552995;31,705574495144;153,853911446771
"200042174";"Hommes";"EMP_3";27,6231246121225;7,55759147282213;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";85,3928847552995;126,291552055273;153,853911446771
"200042182";"Femmes";"EMP_3";94,0189281567937;25,7232539656223;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";66,9903906688128;56,8705814952144;161,127146577591
"200042182";"Hommes";"EMP_3";27,0285374879809;7,39491448959298;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";66,9903906688128;187,607604958505;161,127146577591
"200042190";"Femmes";"EMP_3";123,963867995563;33,9160860639989;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";98,8104256667521;240,514829816169;271,039826772141
"200042190";"Hommes";"EMP_3";25,1534423288109;6,88189493135467;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";98,8104256667521;205,961897898332;271,039826772141
"200042372";"Femmes";"EMP_3";112,014148202065;30,6466840074945;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";80,9500849404888;83,7471629595464;151,312586580147
"200042372";"Hommes";"EMP_3";31,0640632615762;8,49902040096746;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";80,9500849404888;206,362657163552;151,312586580147
"200042414";"Femmes";"EMP_3";130,0925990801;35,5928857176988;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";108,738022171384;77,2489660675252;229,448649627068
"200042414";"Hommes";"EMP_3";21,3545769087158;5,84253847518063;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";108,738022171384;205,417235004955;229,448649627068
"200042463";"Femmes";"EMP_3";118,163029014797;32,3289965572235;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";79,0399793589492;177,317533792116;260,164361023255
"200042463";"Hommes";"EMP_3";39,1230496558478;10,7039312395555;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";79,0399793589492;120,734771658481;260,164361023255
"200042497";"Femmes";"EMP_3";103,71061090984;28,3748648880006;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";75,726579694329;125,36826583096;152,115052868362
"200042497";"Hommes";"EMP_3";27,984031215511;7,65633427279695;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";75,726579694329;222,831683364856;152,115052868362
"200042604";"Femmes";"EMP_3";108,93131464213;29,8032313948067;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";76,2653260222681;59,5979148771351;128,005371931868
"200042604";"Hommes";"EMP_3";32,6659886198619;8,93730164531896;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";76,2653260222681;141,348424885427;128,005371931868
"200042620";"Femmes";"EMP_3";103,510489945233;28,3201124833801;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";89,3434850440644;125,664099935957;444,096411629626
"200042620";"Hommes";"EMP_3";14,1670049011686;3,87604360259498;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";89,3434850440644;455,468203537853;444,096411629626
"200042646";"Femmes";"EMP_3";111,167535699188;30,4150537512374;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";67,4707778848712;143,297044263877;133,551513350775
"200042646";"Hommes";"EMP_3";43,6967578143168;11,9552819923394;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";67,4707778848712;165,420965318072;133,551513350775
"200042653";"Femmes";"EMP_3";125,211353901051;34,2573938984373;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";92,5855768368432;99,135943916876;186,38529185884
"200042653";"Hommes";"EMP_3";32,6257770642078;8,92629990259841;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";92,5855768368432;144,900947285728;186,38529185884
"200042703";"Femmes";"EMP_3";113,418970999836;31,0310386721583;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";83,8455175808177;38,5684759201995;207,663442853125
"200042703";"Hommes";"EMP_3";29,5734534190183;8,09119469719183;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";83,8455175808177;198,298849030566;207,663442853125
"200042729";"Femmes";"EMP_3";108,65531885009;29,7277198995017;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";78,6860161057026;39,35963604019;152,43683901594
"200042729";"Hommes";"EMP_3";29,9693027443874;8,19949770519473;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";78,6860161057026;145,822396934604;152,43683901594
"200042901";"Femmes";"EMP_3";108,895991236054;29,7935670329252;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";91,7665955891012;110,598961368955;275,513862386473
"200042901";"Hommes";"EMP_3";17,1293956469528;4,68654347738757;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";91,7665955891012;222,49045252446;275,513862386473
"200042935";"Femmes";"EMP_3";85,2914119757196;23,335435686728;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";67,7517674232074;85,7291875677804;204,098475143215
"200042935";"Hommes";"EMP_3";17,5396445525122;4,79878616078878;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";67,7517674232074;162,32552923195;204,098475143215
"200042943";"Femmes";"EMP_3";104,43221279316;28,5722926705825;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";68,2200024851948;115,294396080381;207,446240744338
"200042943";"Hommes";"EMP_3";36,2122103079652;9,90753564915011;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";68,2200024851948;141,307134163537;207,446240744338
"200042992";"Femmes";"EMP_3";148,42333044766;40,6081104983621;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";116,783655004874;148,367434099849;316,333580554061
"200042992";"Hommes";"EMP_3";31,6396754427859;8,65650590535727;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";116,783655004874;219,551555050624;316,333580554061
"200043016";"Femmes";"EMP_3";108,512837490069;29,6887374915861;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";78,6655559263765;75,339007403916;189,465988943469
"200043016";"Hommes";"EMP_3";29,8472815636925;8,16611313166542;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";78,6655559263765;139,972491651753;189,465988943469
"200043065";"Femmes";"EMP_3";97,2670567392453;26,6119307254771;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";64,8382512931839;48,2322064446777;161,045956274912
"200043065";"Hommes";"EMP_3";32,4288054460614;8,87240914829041;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";64,8382512931839;181,257428608587;161,045956274912
"200043081";"Femmes";"EMP_3";100,613406430905;27,5274804415171;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";78,814781526315;75,3659605941123;210,674876211677
"200043081";"Hommes";"EMP_3";21,79862490459;5,96402847293671;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";78,814781526315;187,868191584801;210,674876211677
"200043123";"Femmes";"EMP_3";110,122074523813;30,1290191850857;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";79,6212535106078;61,9361433867217;192,545253575621
"200043123";"Hommes";"EMP_3";30,5008210132052;8,34491926747173;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";79,6212535106078;165,873032248903;192,545253575621
"200043156";"Femmes";"EMP_3";136,371529199261;37,3107793084257;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";112,614458607111;88,5595884234666;246,624469510007
"200043156";"Hommes";"EMP_3";23,7570705921498;6,49985244781721;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";112,614458607111;196,589747064304;246,624469510007
"200043172";"Femmes";"EMP_3";90,6723055997499;24,8076295945558;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";66,5915064260992;42,7496618656868;129,386157492625
"200043172";"Hommes";"EMP_3";24,0807991736507;6,58842346943099;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";66,5915064260992;170,95437654757;129,386157492625
"200043263";"Femmes";"EMP_3";118,759533019023;32,492197992222;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";83,7134352457865;186,455767048655;243,39862015796
"200043263";"Hommes";"EMP_3";35,0460977732365;9,5884912878562;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";83,7134352457865;156,136952947987;243,39862015796
"200043321";"Femmes";"EMP_3";128,035298005166;35,0300152503178;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";85,3574351691952;97,9022883601248;189,133573056113
"200043321";"Hommes";"EMP_3";42,6778628359708;11,6765158459249;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";85,3574351691952;168,517164142554;189,133573056113
"200043354";"Femmes";"EMP_3";96,4707561667446;26,3940656395739;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";73,9436694117462;62,7416690332261;133,977140729751
"200043354";"Hommes";"EMP_3";22,5270867549984;6,16333311881686;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";73,9436694117462;177,933274354417;133,977140729751
"200043396";"Femmes";"EMP_3";115,965310695458;31,7277084168293;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";87,3531110474715;305,449228672559;257,368456569266
"200043396";"Hommes";"EMP_3";28,6121996479865;7,82819898598328;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";87,3531110474715;238,284174787899;257,368456569266
"200043404";"Femmes";"EMP_3";122,690792519773;33,5677770115224;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";79,3509328909376;285,40431342763;221,807593427817
"200043404";"Hommes";"EMP_3";43,3398596288354;11,8576358816573;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";79,3509328909376;229,950908858345;221,807593427817
"200043438";"Femmes";"EMP_3";117,662749522809;32,1921218163762;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";94,450998627116;198,394329845771;236,962364582633
"200043438";"Hommes";"EMP_3";23,211750895693;6,35065486261374;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";94,450998627116;289,751643076387;236,962364582633
"200043495";"Femmes";"EMP_3";105,916808901511;28,9784730374528;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";75,3194287397027;146,236815564697;145,169475272453
"200043495";"Hommes";"EMP_3";30,5973801618083;8,37133751697654;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";75,3194287397027;198,686657732562;145,169475272453
"200043602";"Femmes";"EMP_3";105,401400471917;28,8374590715379;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";67,7050832530814;123,700443580548;157,640428705048
"200043602";"Hommes";"EMP_3";37,6963172188356;10,3135821732797;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";67,7050832530814;197,811238192916;157,640428705048
"200043628";"Femmes";"EMP_3";129,510857942329;35,4337233519658;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";99,691061963323;168,972098174519;245,964988051402
"200043628";"Hommes";"EMP_3";29,819795979006;8,15859317064112;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";99,691061963323;201,289292551983;245,964988051402
"200043693";"Femmes";"EMP_3";153,663542914476;42,0418145275437;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";116,604002808927;139,192720663233;272,270720174159
"200043693";"Hommes";"EMP_3";37,0595401055488;10,1393621547611;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";116,604002808927;188,873642664322;272,270720174159
"200043776";"Femmes";"EMP_3";159,128989031922;43,5371417054927;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";105,365882075299;261,146987378066;245,527821464717
"200043776";"Hommes";"EMP_3";53,7631069566235;14,7094003445753;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";105,365882075299;175,491186581712;245,527821464717
"200043974";"Femmes";"EMP_3";109,586537915899;29,9824982191129;27,3596545609668;"Part des emplois

à temps partiel";"%";"Temps partiel";73,8665321934583;58,6953259658898;173,34779252778
"200043974";"Hommes";"EMP_3";35,7200057224407;9,77287017481736;8,16480350468835;"Part des emplois

à temps partiel";"%";"Temps partiel";73,8665321934583;176,302051317504;173,34779252778
